# United States
# from http://www.rjruss.info/2010/12/free-countries-of-world-in-polygon-kml.html
# deleted Hawaii, 
-75.59636207 37.63119172
-75.58711199 37.55871552
-75.63155372 37.53533194
-75.69883643 37.51636669
-75.76686846 37.47301016
-75.8120595 37.42520946
-75.85399492 37.2966385
-75.93437761 37.15189281
-75.98450375 37.21219921
-75.99737118 37.26382396
-75.97504696 37.39844107
-75.88815304 37.61915111
-75.79237078 37.75635204
-75.71935198 37.82138683
-75.65925229 37.95396271
-75.73516496 37.97370311
-75.85081682 37.97155854
-75.8290352 38.03276927
-75.79534217 38.08666779
-75.85562273 38.14035961
-75.8913053 38.14723257
-75.92807309 38.16924673
-75.88497494 38.21394685
-75.8639168 38.26123078
-75.87675839 38.31874665
-75.85869748 38.36207734
-75.88882484 38.35551443
-75.93727149 38.30967744
-75.96739885 38.29135814
-75.98571815 38.33194998
-76.00667294 38.32277741
-76.02031552 38.29487214
-76.05121802 38.27955008
-76.11648536 38.31768728
-76.21167335 38.36132803
-76.26464169 38.43641389
-76.2948724 38.49465323
-76.2641766 38.59996979
-76.1983925 38.61867666
-76.11294552 38.60157176
-76.00093686 38.60172679
-76.01693071 38.62511038
-76.05695411 38.62126048
-76.17498308 38.70668163
-76.21296526 38.75828054
-76.27831011 38.77246573
-76.30810157 38.72285635
-76.34117449 38.70965302
-76.30032427 38.81819937
-76.24696835 38.82264354
-76.16813595 38.85274506
-76.19105445 38.91555777
-76.24081885 38.94307547
-76.33065833 38.90860729
-76.32959897 38.95279064
-76.31275245 39.00935049
-76.24500465 39.00919546
-76.18570594 38.99074698
-76.13519223 39.08211091
-76.1329443 39.12296113
-76.21684099 39.06363658
-76.23570289 39.19161327
-76.15312395 39.31504243
-76.07436907 39.36886343
-75.97597714 39.36726146
-75.87598324 39.37599478
-75.93871843 39.39857738
-76.00310727 39.41085053
-75.95473813 39.45960725
-75.91344866 39.46834056
-75.87293433 39.5108961
-75.97039608 39.50456574
-75.95892392 39.58505178
-76.0063112 39.56869619
-76.06300025 39.5611256
-76.08506609 39.52699331
-76.08072527 39.47030427
-76.09726173 39.43309724
-76.14136756 39.40322826
-76.21580746 39.37994803
-76.22304216 39.42033316
-76.24766598 39.43860078
-76.25681271 39.35217194
-76.27637224 39.32274221
-76.33081336 39.40390005
-76.34719479 39.38754446
-76.34505022 39.36452261
-76.35897702 39.32468008
-76.40569251 39.30388032
-76.40277279 39.252824
-76.42088538 39.22499624
-76.57041114 39.26933462
-76.57392514 39.25432262
-76.48938249 39.15869538
-76.42760332 39.12603587
-76.42005856 39.07389435
-76.47307858 39.03061534
-76.54625241 39.0679774
-76.5585514 39.06521271
-76.51878638 39.00118561
-76.49377499 38.94522004
-76.51950985 38.89832368
-76.51555661 38.8406011
-76.52111182 38.78830455
-76.53687314 38.74262259
-76.50131975 38.53217032
-76.45850583 38.4749645
-76.41641537 38.42023916
-76.39409115 38.36897614
-76.43873959 38.36153474
-76.50989804 38.40365103
-76.57242652 38.43579377
-76.64689226 38.53852652
-76.65919125 38.5795576
-76.67732968 38.61195873
-76.66854468 38.53751883
-76.641983 38.45434561
-76.40876726 38.26825878
-76.36572079 38.19689362
-76.33290626 38.14077302
-76.34117449 38.08702953
-76.40194597 38.12506338
-76.45442339 38.17353587
-76.59358802 38.22831289
-76.7691587 38.2629361
-76.86811907 38.39029267
-76.86775733 38.33714346
-76.88974565 38.29208161
-76.95025876 38.3470395
-76.98839596 38.39388418
-77.00118588 38.44525056
-77.07671098 38.4417624
-77.15590512 38.39711396
-77.23251543 38.40770763
-77.24158464 38.49480825
-77.22091407 38.54095531
-77.13492449 38.65012177
-77.05389584 38.70580313
-77.01818743 38.77773672
-77.03035723 38.88925446
-77.04560177 38.77579886
-77.09190386 38.71954906
-77.16466427 38.67658011
-77.26039486 38.59999563
-77.28380429 38.52922476
-77.3136991 38.39662303
-77.2732623 38.35176789
-77.23192115 38.34003734
-77.10991309 38.37013886
-77.04676449 38.35667715
-76.90633379 38.19704865
-76.64487688 38.13395173
-76.54950802 38.09449677
-76.47176083 38.01116852
-76.35494626 37.9632128
-76.26427995 37.89355296
-76.26179949 37.8480777
-76.29321876 37.79433421
-76.3056211 37.7215738
-76.34414588 37.67568513
-76.43662086 37.67041413
-76.49248308 37.68222219
-76.79280067 37.9379947
-76.82863827 37.96150747
-76.93997515 38.09545279
-77.070639 38.16720551
-77.11110165 38.16568106
-76.92511817 38.03302766
-76.84917965 37.94024262
-76.71541521 37.81017304
-76.61983965 37.75508596
-76.54945635 37.66914806
-76.48405982 37.62886628
-76.30556942 37.57150544
-76.36763282 37.53029348
-76.2685691 37.49515351
-76.25440976 37.43063548
-76.26347897 37.35702241
-76.40098996 37.38614208
-76.40545997 37.33190766
-76.39313514 37.29994579
-76.45393246 37.27353913
-76.53839759 37.3093509
-76.75768653 37.50543712
-76.75587786 37.47921133
-76.73810116 37.44877391
-76.61089962 37.32258006
-76.49739234 37.24687409
-76.40111915 37.21269013
-76.32693763 37.14925731
-76.30076352 37.11088756
-76.28329688 37.05267406
-76.33828061 37.01311575
-76.4008866 36.99133413
-76.46201982 37.03078909
-76.50684913 37.0723111
-76.6022955 37.14284943
-76.6308984 37.22170767
-76.70350379 37.21767691
-77.00697364 37.3176708
-77.2508864 37.32919465
-77.22706356 37.30906668
-77.19621273 37.29570832
-77.00196103 37.27105866
-76.92516985 37.22501496
-76.76541216 37.1841389
-76.67185198 37.17295095
-76.63392147 37.0474289
-76.50462704 36.96102591
-76.48785804 36.89702464
-76.39954302 36.88984162
-76.24425534 36.95262849
-76.14400306 36.93061433
-75.9994124 36.91265677
-75.96633948 36.86196219
-75.94156064 36.76553396
-75.89042681 36.65701345
-75.75787676 36.22923595
-75.55868995 35.87936066
-75.53419532 35.81908011
-75.5804974 35.87199677
-75.72824032 36.10371389
-75.80978573 36.27104218
-75.89357907 36.56650218
-75.91784115 36.63264802
-75.94649573 36.65910635
-75.96533179 36.63758312
-75.97344499 36.59996267
-75.95975074 36.57104971
-75.99277198 36.47379466
-75.97848345 36.42914623
-75.92486915 36.38299917
-75.86657813 36.26786408
-75.82006934 36.11283478
-75.88301124 36.17569916
-75.9501906 36.20897879
-76.05473202 36.23453278
-76.14782711 36.27928457
-76.1410575 36.21510244
-76.15002336 36.14575267
-76.22175025 36.16688833
-76.27058448 36.18991018
-76.22738298 36.11603872
-76.32117571 36.13815624
-76.38367835 36.1335312
-76.42432187 36.06797964
-76.47881466 36.02818879
-76.55935238 36.01534719
-76.67893165 36.07531769
-76.7176373 36.14807811
-76.73363115 36.22915843
-76.74006487 36.13329865
-76.71877418 36.03351146
-76.72621558 35.95759878
-76.61115801 35.94364615
-76.503516 35.95604849
-76.35833106 35.95289623
-76.26355648 35.96710725
-76.20655738 35.9912143
-76.06976986 35.97031118
-76.06002886 35.87866303
-76.07571265 35.78753164
-76.08356747 35.69053498
-76.04571448 35.6911551
-76.00119524 35.72218679
-75.9789227 35.8959488
-75.85389157 35.96015677
-75.81200782 35.95573843
-75.77221697 35.89987621
-75.75883277 35.84323884
-75.74475094 35.76546581
-75.77392229 35.64699759
-75.96595191 35.50840139
-76.10351457 35.38029552
-76.1738462 35.35414724
-76.27523536 35.36905589
-76.39021542 35.40125031
-76.44664608 35.40776154
-76.48948585 35.39701284
-76.51563412 35.4364678
-76.53248064 35.50842723
-76.57718075 35.53230174
-76.61105465 35.52966625
-76.63412818 35.45321096
-76.74138262 35.43148102
-76.88723935 35.463107
-77.03999488 35.52739248
-76.97446916 35.45840445
-76.59544837 35.32970429
-76.55278948 35.30562307
-76.51294695 35.27043142
-76.56596697 35.21518932
-76.60751482 35.15299673
-76.61340593 35.1041625
-76.62803036 35.07336335
-76.77913225 34.99034516
-76.86103939 35.00499543
-77.07027727 35.15465038
-76.97496009 35.02517508
-76.89865984 34.97024303
-76.74497413 34.94096833
-76.45674883 34.98933747
-76.36220679 34.93649832
-76.43979896 34.8429123
-76.51687436 34.77725739
-76.61800513 34.76994518
-76.70706946 34.75214265
-76.7331919 34.70700328
-76.79665056 34.70416108
-76.89586931 34.7014739
-77.04950334 34.69736563
-77.1339168 34.70793346
-77.2517649 34.61563935
-77.29623247 34.60295279
-77.35837338 34.62026439
-77.38446998 34.69436839
-77.4122719 34.73080028
-77.41294369 34.59212657
-77.4020658 34.55479035
-77.37979326 34.5266267
-77.51766598 34.45138581
-77.64967343 34.35751557
-77.69695736 34.33196157
-77.75075253 34.2849877
-77.86082333 34.14918203
-77.88805681 34.05014415
-77.92784766 33.93973745
-77.93286028 33.98947602
-77.92603899 34.073166
-77.95327247 34.16897411
-77.97055823 33.99342927
-78.01334632 33.91180634
-78.4058805 33.91756826
-78.57770464 33.87322989
-78.84143531 33.7240917
-78.92029355 33.65869518
-79.13818722 33.40591991
-79.1938169 33.24414684
-79.23836199 33.31215302
-79.22732907 33.36315766
-79.22647641 33.40488638
-79.28133094 33.31543448
-79.2292411 33.18513235
-79.27600827 33.13539379
-79.41992713 33.04253124
-79.49868201 33.02731253
-79.58712623 33.00088003
-79.61492815 32.90925772
-79.73502418 32.82479259
-79.80499407 32.78737885
-79.93309994 32.81003897
-79.89364499 32.72870026
-79.94072222 32.66715363
-80.02175086 32.61989553
-80.12254574 32.58909638
-80.18031999 32.5928946
-80.22967099 32.57651317
-80.2683508 32.53734243
-80.36284115 32.50072968
-80.4609747 32.52134858
-80.57223406 32.53369925
-80.6341941 32.51173676
-80.53001441 32.47538239
-80.47428138 32.42277578
-80.48572771 32.35182404
-80.51363298 32.32440969
-80.57933957 32.28733185
-80.60822669 32.29280956
-80.62584835 32.32627005
-80.64721656 32.39592988
-80.67778317 32.38112458
-80.68305417 32.34864594
-80.70933163 32.33704458
-80.80255592 32.44804556
-80.7978792 32.36339956
-80.76532305 32.2983131
-80.73382626 32.26531769
-80.70204525 32.24591319
-80.69421627 32.21573416
-80.75801083 32.14217276
-80.79079953 32.125843
-80.84924557 32.11393159
-80.88206011 32.06861136
-80.87234494 32.02956981
-80.92342709 31.94489798
-81.0455385 31.89203299
-81.08287472 31.89410004
-81.1132863 31.87862295
-81.09550961 31.84089916
-81.06504635 31.81345897
-81.06613156 31.78798249
-81.09840349 31.75338512
-81.16212053 31.74372163
-81.19790646 31.70421499
-81.18658932 31.66695629
-81.16553118 31.64615652
-81.16992367 31.61031892
-81.24239987 31.57432628
-81.25934974 31.53892792
-81.22340878 31.52846345
-81.19568437 31.53892792
-81.17542721 31.53130565
-81.21891293 31.47213614
-81.25792864 31.43601431
-81.29498064 31.37121206
-81.38094438 31.3532545
-81.37774044 31.33229971
-81.32913876 31.31374787
-81.28846941 31.26390595
-81.36487301 31.17189606
-81.41262204 31.17944082
-81.44176754 31.19972382
-81.46034522 31.12706676
-81.45321387 31.0882836
-81.47137814 31.00901195
-81.50060116 30.91377228
-81.52039324 30.87465323
-81.51623328 30.80181529
-81.50393429 30.73143199
-81.45719296 30.64076569
-81.38572445 30.26998729
-81.33709693 30.14120962
-81.24950538 29.79378897
-81.10452715 29.45696198
-80.90001767 29.04985505
-80.56430172 28.5563968
-80.5241233 28.48609101
-80.56781572 28.42645641
-80.58114824 28.36467723
-80.5849723 28.27160798
-80.57285417 28.18086416
-80.53316667 28.07006989
-80.45689226 27.90067455
-80.49955115 27.93447093
-80.61000953 28.17760855
-80.62287696 28.32036469
-80.60693478 28.52288463
-80.63287635 28.51802705
-80.65388282 28.45219127
-80.66548418 28.37490917
-80.6934928 28.34496267
-80.7317592 28.46291413
-80.72904619 28.51621837
-80.68845435 28.57854015
-80.70026242 28.60094188
-80.76594316 28.63282624
-80.7798958 28.68295238
-80.77100745 28.7324584
-80.80867957 28.75894257
-80.83818682 28.75765066
-80.81842058 28.63561677
-80.78720801 28.56063426
-80.74860572 28.38100698
-80.68636146 28.27217642
-80.65011044 28.18091584
-80.22610531 27.20704763
-80.12577552 27.08299836
-80.088646 26.99395987
-80.05004371 26.80769217
-80.04131039 26.56861115
-80.11058265 26.13158356
-80.1263698 25.8335139
-80.13629167 25.84260895
-80.14290626 25.87402823
-80.15892595 25.87834321
-80.21907732 25.74173656
-80.30082943 25.61853994
-80.32775286 25.42707876
-80.36692359 25.33127066
-80.4846425 25.22982982
-80.55763546 25.23241364
-80.73653927 25.15634593
-80.86221636 25.17618968
-81.01197466 25.13324657
-81.11049578 25.13805248
-81.16739153 25.22853791
-81.15868405 25.26900056
-81.13602393 25.30964407
-81.09765418 25.31915253
-80.96536251 25.22430044
-80.9404028 25.26422049
-80.98034868 25.31165945
-81.05685564 25.33814362
-81.11331214 25.36723745
-81.22712948 25.58339997
-81.34508094 25.73181468
-81.36492469 25.83103343
-81.56824561 25.89154654
-81.71549761 25.98316885
-81.81148658 26.14610464
-81.86657366 26.43500174
-81.93147925 26.46745454
-81.95894528 26.48993378
-81.89551246 26.59716238
-81.82864315 26.68705353
-81.88155982 26.66467764
-81.92054969 26.63142386
-81.9701849 26.55204886
-82.00638424 26.53985322
-82.03961219 26.55204886
-82.07787859 26.7043393
-82.06692318 26.89156302
-82.01325721 26.96155874
-82.09568112 26.96341909
-82.18110226 26.93677989
-82.1686224 26.87435476
-82.18066301 26.84009329
-82.2428556 26.84887828
-82.29006202 26.87081493
-82.35403744 26.93574636
-82.44137061 27.05969229
-82.62045529 27.4010668
-82.65536272 27.44922923
-82.71458391 27.49958792
-82.68670447 27.51527171
-82.63585487 27.52457347
-82.52084897 27.67825918
-82.43051856 27.77112173
-82.40054623 27.83538137
-82.40576555 27.86289907
-82.44571143 27.90284496
-82.49813717 27.86791169
-82.52061642 27.87788524
-82.57960507 27.9584488
-82.63593238 27.98121227
-82.67520647 27.96377147
-82.63381365 27.89778067
-82.59655494 27.87323436
-82.61097266 27.77721955
-82.6260105 27.74598115
-82.6608921 27.71841177
-82.71533322 27.73311372
-82.74285092 27.70936839
-82.77530372 27.73437979
-82.80754981 27.77654776
-82.84351661 27.84600088
-82.74853533 28.2368039
-82.66063371 28.48585847
-82.65060849 28.76992381
-82.64401974 28.81201427
-82.65148699 28.8874877
-82.76933509 29.05156037
-83.29046607 29.45189769
-83.69436907 29.92597728
-84.04421851 30.10379588
-84.30968035 30.06475434
-84.35562069 30.02902009
-84.37533525 29.98227875
-84.35869544 29.92938793
-84.38282834 29.90737377
-84.4540643 29.91016429
-84.54997576 29.8978653
-84.80055478 29.77306672
-84.88892147 29.77761424
-84.96917497 29.74529064
-85.0293005 29.72108023
-85.18603512 29.70790274
-85.31894691 29.68020417
-85.37635942 29.69519033
-85.413799 29.76758902
-85.413799 29.84246817
-85.38343909 29.78505565
-85.33641354 29.74012299
-85.31489031 29.75808055
-85.30685462 29.79784557
-85.35362179 29.87574779
-85.50428443 29.97579336
-85.67579851 30.12193431
-85.62347612 30.11707673
-85.61027279 30.14839265
-85.663422 30.18944957
-85.64096859 30.23688854
-85.60352902 30.28678213
-85.67590186 30.27928905
-85.74080746 30.24438162
-85.74295203 30.20125764
-85.75579363 30.16699616
-85.79075273 30.17198294
-85.85565833 30.21440929
-86.17514787 30.33251577
-86.45443315 30.3991267
-86.24007931 30.42909903
-86.12383318 30.40579296
-86.1377083 30.44155305
-86.16569109 30.464239
-86.25739092 30.49302277
-86.37417965 30.48206737
-86.44794776 30.49560659
-86.52336951 30.46710704
-86.60607764 30.42468069
-86.67963904 30.40289907
-86.96760596 30.3723583
-87.2011576 30.33923371
-87.16371802 30.37419282
-87.12377214 30.39667206
-86.98579607 30.43085602
-86.96515133 30.50191112
-86.99757829 30.57033072
-87.03390683 30.55392345
-87.0720182 30.50043834
-87.11878537 30.53896312
-87.17059099 30.53878225
-87.18464698 30.45369701
-87.25107703 30.39667206
-87.28104936 30.33923371
-87.47576616 30.29427521
-87.50072588 30.30926138
-87.44372677 30.36383169
-87.44830014 30.39416576
-87.51325741 30.36812084
-87.62226885 30.26476797
-88.00594052 30.23091991
-87.98501156 30.25438101
-87.90398292 30.25908356
-87.79029477 30.29179475
-87.81329078 30.34688182
-87.85711239 30.40739492
-87.89762672 30.4141387
-87.92429175 30.44964041
-87.92299984 30.56154572
-87.9488639 30.62691641
-88.01131487 30.69417329
-88.03242469 30.68122834
-88.07836504 30.5661966
-88.11655392 30.41532726
-88.13544166 30.36659638
-88.24920732 30.36318574
-88.34992469 30.37346935
-88.69210019 30.35535676
-88.819896 30.40649059
-88.87294186 30.41633495
-88.90521379 30.41514639
-89.05404192 30.36825003
-89.22364397 30.33236074
-89.26356401 30.34362621
-89.32053728 30.34533153
-89.44350135 30.22314261
-89.58847958 30.16596263
-89.95424537 30.26874706
-90.04522173 30.35140351
-90.12596615 30.36910269
-90.22528826 30.37928295
-90.33200009 30.27758373
-90.41305457 30.14030528
-90.28497453 30.06509024
-90.17534298 30.0290976
-89.99419125 30.0592508
-89.89404232 30.12586172
-89.81223853 30.12369131
-89.77311947 30.13723054
-89.7374369 30.17198294
-89.66754452 30.14451691
-89.66506405 30.11705089
-89.71469927 30.07829357
-89.77725359 30.04571157
-89.81518409 30.00726431
-89.74381894 29.92985301
-89.63168108 29.90383393
-89.58951311 29.91504772
-89.56339067 30.00209667
-89.49445431 30.0581656
-89.4007391 30.04604747
-89.41404578 30.01088166
-89.40091997 29.97767955
-89.35784766 29.92101634
-89.3628086 29.83978099
-89.35446286 29.82022146
-89.45541277 29.78438386
-89.53065365 29.77221406
-89.59088253 29.72526602
-89.55930823 29.69803254
-89.62064816 29.67413219
-89.6621185 29.68369233
-89.6829441 29.67485566
-89.68922279 29.64604605
-89.7208746 29.61930349
-89.67480506 29.53866242
-89.58034054 29.48605581
-89.51367794 29.42006501
-89.24568397 29.33319693
-89.18077837 29.33570323
-89.11682878 29.24821503
-89.06533322 29.21813935
-89.01574968 29.20286896
-89.02138241 29.1427176
-89.10951657 29.09866344
-89.1333394 29.04613435
-89.15550859 29.0166271
-89.19524777 29.05398916
-89.23609799 29.08111929
-89.33056251 28.99869538
-89.37614112 28.9813321
-89.35353268 29.0702414
-89.38921526 29.10501964
-89.44313961 29.19413565
-89.52176531 29.2492744
-89.57716244 29.26751618
-89.62026059 29.30239777
-89.67247962 29.31650544
-89.71697303 29.31291393
-89.79236894 29.33319693
-89.79735572 29.38063589
-89.81828467 29.4161376
-89.87724748 29.45802135
-90.15906491 29.53713797
-90.16079607 29.50440095
-90.14126238 29.47975129
-90.10079973 29.46331818
-90.05232724 29.43140799
-90.05279232 29.33684011
-90.07374712 29.29676504
-90.08271298 29.23976594
-90.10136817 29.18178498
-90.13586219 29.13607718
-90.2128084 29.10494212
-90.24670814 29.13101289
-90.30161435 29.25581147
-90.37920651 29.2951114
-90.50250648 29.29976227
-90.58624814 29.27154694
-90.67750871 29.15062409
-90.75101844 29.13088369
-91.00276018 29.19351553
-91.29013282 29.28898774
-91.28271725 29.32074291
-91.23750037 29.33097484
-91.15076148 29.3179007
-91.15538652 29.3506894
-91.24398577 29.45732372
-91.260238 29.50546031
-91.24884335 29.56419058
-91.27773048 29.56287283
-91.33093136 29.51357351
-91.51420183 29.55537975
-91.56479306 29.60532502
-91.6724609 29.74609162
-91.82438961 29.75069082
-91.89317095 29.83600861
-92.01732357 29.8003002
-92.08021379 29.76071605
-92.13548174 29.69947948
-92.11398434 29.66769847
-92.05887143 29.61718476
-92.08403785 29.59281932
-92.26082292 29.55685253
-92.67131466 29.59708263
-92.79133318 29.63465139
-92.95240862 29.71418142
-93.17570248 29.77895783
-93.28318946 29.78939647
-93.38845435 29.77658072
-93.69484392 29.76991446
-93.76589901 29.7527062
-93.82646379 29.72513683
-93.86573788 29.75562592
-93.88387631 29.81001537
-93.84832292 29.8188262
-93.80881629 29.85081391
-93.77308204 29.91404003
-93.76905128 29.95230642
-93.79401099 29.97726614
-93.84144996 29.97974661
-93.94630144 29.81500214
-93.88638262 29.72263052
-93.89046505 29.6893509
-94.09967709 29.67038565
-94.57445431 29.48453136
-94.75961097 29.38425324
-94.75012834 29.41802379
-94.52626604 29.54796418
-94.60533098 29.56780793
-94.73263587 29.53535513
-94.778292 29.54786083
-94.72436764 29.65529613
-94.74193763 29.74999319
-94.83231971 29.75260285
-94.88991309 29.67694855
-94.92985897 29.68015249
-94.98228472 29.71260529
-95.02287655 29.70232168
-94.99282671 29.53093679
-94.93590512 29.46047598
-94.88828529 29.37055899
-95.01832903 29.25945466
-95.13904517 29.16783234
-95.15214515 29.0792331
-95.27350725 28.96386546
-95.38763465 28.8984431
-95.65586117 28.74460236
-95.73239397 28.71171031
-95.85342017 28.64034516
-96.02041256 28.58683421
-96.18053199 28.50187816
-96.23453386 28.48898489
-96.13229204 28.56089265
-96.01103329 28.63194774
-96.11503211 28.62223257
-96.27535824 28.65512462
-96.37344011 28.65703665
-96.3741119 28.63109508
-96.44873267 28.59448233
-96.52604062 28.64830333
-96.55970781 28.684451
-96.57570167 28.71571524
-96.6085162 28.72331167
-96.64003883 28.70876476
-96.52464535 28.48870067
-96.47547523 28.47919221
-96.42111162 28.45733308
-96.48880775 28.40607005
-96.56169735 28.3671577
-96.67634152 28.34129365
-96.77354489 28.42162466
-96.7945772 28.32085562
-96.80690203 28.22018993
-96.83950985 28.19440339
-96.8915997 28.15755809
-96.91986671 28.18533417
-96.93327674 28.22427237
-96.96663388 28.1895458
-97.01546811 28.16344921
-97.09603166 28.15825572
-97.15649309 28.14435476
-97.15507199 28.10265188
-97.14127438 28.06076813
-97.03433 28.09384105
-97.07308733 27.98609569
-97.17145342 27.87956472
-97.25157772 27.85442414
-97.37412838 27.87003042
-97.40438494 27.85930756
-97.43151506 27.83721589
-97.28873308 27.67061107
-97.38045875 27.41936026
-97.4391115 27.32828054
-97.47978085 27.31657583
-97.52386085 27.31396617
-97.68214576 27.3949173
-97.7684454 27.45749746
-97.69237769 27.2871461
-97.48510352 27.23740754
-97.47450985 27.17294119
-97.47567257 27.11787995
-97.51652279 27.0532069
-97.55471168 26.9673465
-97.52649634 26.90750519
-97.493811 26.75960725
-97.46582821 26.69175609
-97.43508074 26.48585135
-97.40231788 26.39652863
-97.21393144 26.06786652
-97.15036943 26.06530854
-97.14018918 26.02972932
-97.14623532 25.96146475
-97.2817826 25.941621
-97.33865251 25.91118358
-97.34973711 25.88477692
-97.35816037 25.87051423
-97.375627 25.87180614
-97.44027422 25.89082307
-97.58724199 25.98420238
-97.80141496 26.04205414
-98.08279314 26.06443004
-98.27502947 26.11119721
-98.37812395 26.18235566
-98.48586931 26.2245753
-98.59829139 26.23785615
-98.69141232 26.27645844
-98.7652321 26.34040803
-98.87321001 26.38123241
-99.01526852 26.39895742
-99.10776933 26.44691315
-99.17208065 26.56414114
-99.17236488 26.56592398
-99.22993242 26.76193268
-99.30246029 26.88471589
-99.44353695 27.03667044
-99.45650774 27.05661754
-99.45653358 27.05666922
-99.45772213 27.08170645
-99.4402555 27.17012482
-99.45513831 27.23371267
-99.49981259 27.2855183
-99.51007036 27.34032115
-99.48583411 27.39804373
-99.48425798 27.4673935
-99.50531613 27.54834463
-99.59531064 27.63588451
-99.75426734 27.72993561
-99.88963376 27.86729157
-100.00140988 28.04784903
-100.11194577 28.17295767
-100.22126726 28.2426175
-100.29604306 28.32767691
-100.33627316 28.42813589
-100.34815874 28.48642691
-100.33172563 28.50254995
-100.398905 28.61422272
-100.54969682 28.82134186
-100.63630653 28.97280549
-100.65863074 29.06853608
-100.75459388 29.18250845
-100.92414425 29.31469676
-101.01633501 29.40066051
-101.03863339 29.46029511
-101.03896929 29.46039846
-101.30352678 29.63408295
-101.3803438 29.74255178
-101.44039181 29.7768391
-101.50930233 29.77311839
-101.54462318 29.7835312
-101.54638017 29.8080775
-101.56870439 29.80924022
-101.61159583 29.78696768
-101.7523366 29.78247183
-101.99090085 29.795701
-102.16308672 29.82525991
-102.26892005 29.87117442
-102.34307573 29.86497325
-102.38565711 29.8066564
-102.4762459 29.76908763
-102.61494544 29.75234447
-102.73418881 29.64395315
-102.83400184 29.44396536
-102.87782345 29.31531688
-102.86567949 29.25803356
-102.89200863 29.21638235
-102.95681088 29.19036327
-103.02282752 29.13220144
-103.09000688 29.04187104
-103.16829668 28.99817862
-103.25769691 29.00112417
-103.4229323 29.07068065
-103.66397702 29.20689973
-103.85290605 29.29108063
-103.98974525 29.3231717
-104.11061642 29.38611359
-104.21551958 29.47990632
-104.31220618 29.5424348
-104.40062456 29.57375072
-104.50397742 29.67767202
-104.6222131 29.85427623
-104.68133094 29.99052115
-104.68133094 30.13436249
-104.83589515 30.44765087
-104.91785397 30.58335318
-104.97883216 30.64593334
-105.09815304 30.7205541
-105.27581662 30.80726716
-105.51399329 30.98077078
-105.81270891 31.24103913
-106.02409136 31.39777375
-106.14806312 31.45092296
-106.25570513 31.54466401
-106.34696571 31.67899689
-106.43603004 31.76446971
-106.44538347 31.76839712
-106.45321245 31.77017996
-106.67304399 31.77134268
-106.89287554 31.77247956
-107.11270708 31.77361644
-107.33253862 31.77475332
-107.55237016 31.7758902
-107.77220171 31.77702709
-107.99203325 31.77816397
-108.21183896 31.77932669
-108.21248491 31.66685293
-108.2131567 31.55437918
-108.21380266 31.44190542
-108.21444862 31.32943167
-108.56788957 31.32878571
-108.92133053 31.32811392
-109.27477149 31.32746796
-109.62821245 31.32682201
-109.98165341 31.32615021
-110.33509437 31.3255301
-110.68853533 31.3248583
-111.04197628 31.32421235
-111.5162109 31.47223949
-111.99047136 31.62024079
-112.46473182 31.76824209
-112.93896644 31.91626923
-113.41320106 32.06429637
-113.88746151 32.21229768
-114.36172197 32.36029898
-114.83595659 32.50832612
-114.78800086 32.56480846
-114.72477475 32.71534191
-114.83905718 32.7047224
-115.12521542 32.68330252
-115.41137366 32.66188264
-115.69750607 32.64046275
-115.98366431 32.61904287
-116.26982256 32.59762299
-116.55595496 32.57620311
-116.84211321 32.55478323
-117.12827145 32.53336335
-117.1304677 32.53977123
-117.13739234 32.64917023
-117.1837461 32.68787588
-117.24348406 32.66402721
-117.2706917 32.80626659
-117.25575721 32.87336844
-117.26296607 32.93886831
-117.31882829 33.10004711
-117.46742388 33.29548737
-117.78851539 33.53846996
-117.95209713 33.61960196
-118.08051307 33.72215384
-118.16190345 33.75070506
-118.26440365 33.75861156
-118.29416928 33.71230948
-118.41044125 33.74393545
-118.39294878 33.8582954
-118.50619768 34.01740713
-118.59885352 34.03502879
-118.83204342 34.02446096
-119.14372982 34.11202668
-119.23584307 34.16411652
-119.26764991 34.25744416
-119.41368751 34.33857616
-119.60605303 34.41800283
-119.71320411 34.3996577
-119.85329892 34.41195669
-120.05297665 34.46926586
-120.16955868 34.47644888
-120.3964699 34.45955069
-120.48119341 34.47164297
-120.5598191 34.54388662
-120.64469764 34.57998261
-120.62671424 34.66894359
-120.63761797 34.74935212
-120.62490557 34.81198395
-120.66301693 34.94928823
-120.63361304 35.07646393
-120.65908953 35.12240428
-120.70704525 35.15764761
-120.857372 35.20968578
-120.8848897 35.27495311
-120.86029171 35.36543854
-120.89959164 35.42512482
-121.02283993 35.48078034
-121.13794919 35.60712922
-121.28383175 35.67632396
-121.34385393 35.7922342
-121.43374508 35.86385773
-121.46500933 35.92739391
-121.66435116 36.15404674
-121.87741309 36.33106436
-121.91017595 36.43291861
-121.91865089 36.57234162
-121.83514177 36.6574527
-121.79000241 36.73228018
-121.7945241 36.80095816
-121.8074432 36.85123933
-121.88066871 36.93893423
-122.16421729 36.9909724
-122.39490089 37.20752249
-122.40846595 37.37317129
-122.4992356 37.54261831
-122.50045 37.65276663
-122.51422177 37.77198416
-122.4456213 37.79800324
-122.38410051 37.78854645
-122.39027585 37.74108165
-122.36970863 37.65586721
-122.29759416 37.59186595
-122.2286578 37.563909
-122.16600013 37.50166474
-122.11905209 37.48282868
-122.07052792 37.47828115
-122.096547 37.5182012
-122.12414222 37.54380687
-122.15804196 37.62643749
